,tconst,startYear,runtimeMinutes,directors,writers,nconst,title,distributor,domestic_revenue,opening_revenue,opening_theaters,budget,mpaa,genres,release_date
1353,tt0357507,2005,89,nm0443181,"nm0471392,nm1340000,nm0925482","nm0849964,nm0005538,nm0221043,nm0005128,nm0566084,nm0443181,nm0471392,nm1340000,nm0925482,nm0000600",Boogeyman,Screen Gems,"$46,752,382","$19,020,655","3,052","$20,000,000",PG-13,"Drama,Horror,Mystery,Thriller","Feb 4, 2005"
1354,tt0358135,2004,106,nm0155093,"nm0839397,nm0920108","nm0001189,nm0000152,nm0000182,nm0000215,nm0001804,nm0155093,nm0839397,nm0920108,nm0276353,nm0022903",Shall We Dance,Miramax,"$57,890,460","$11,600,000","1,772","$50,000,000",PG-13,"Comedy,Drama,Music,Romance","Oct 15, 2004"
1355,tt0358273,2005,136,nm0003506,"nm0143599,nm0219456,nm0003506,nm1789517","nm0465298,nm0001618,nm0000702,nm0329481,nm0001598,nm0003506,nm0143599,nm0219456,nm1789517,nm0005077",Walk the Line,Twentieth Century Fox,"$119,519,402","$22,347,341","2,961","$28,000,000",PG-13,"Biography,Drama,Music,Romance","Nov 18, 2005"
1356,tt0359013,2004,113,nm0275286,"nm0275286,nm0938379,nm0170160","nm1014697,nm0000648,nm0001434,nm0000205,nm0005351,nm0275286,nm0938379,nm0170160,nm0291293,nm0365036",Blade: Trinity,New Line Cinema,"$52,411,906","$16,100,000","2,912","$65,000,000",R,"Action,Horror,Sci-Fi","Dec 8, 2004"
1357,tt0358082,2005,91,"nm0917188,nm0757858","nm0593856,nm0572151,nm1865755,nm0304665,nm0541632,nm0431622,nm0917188","nm0304665,nm0000191,nm0000932,nm0000316,nm0000245,nm0917188,nm0757858,nm0593856,nm0572151,nm1865755",Robots,Twentieth Century Fox,"$128,200,012","$36,045,301","3,776","$75,000,000",PG,"Adventure,Animation,Comedy,Family,Romance,Sci-Fi","Mar 11, 2005"
1358,tt0359423,2004,97,nm1555287,nm1259728,"nm0745746,nm0268199,nm1316767,nm0000705,nm0000651,nm1555287,nm1259728,nm0366363,nm0001371,nm0463025",A Home at the End of the World,Warner Independent Pictures (WIP),"$1,029,872","$64,728",5,"$6,500,000",R,"Drama,Romance","Jul 23, 2004"
1359,tt0358349,2004,100,nm0020728,"nm1155510,nm0958969,nm0783346,nm0722610","nm0322047,nm0005260,nm0026364,nm0817339,nm0828906,nm0020728,nm1155510,nm0958969,nm0783346,nm0722610",Agent Cody Banks 2: Destination London,Metro-Goldwyn-Mayer (MGM),"$23,630,159","$8,014,005","2,973","$26,000,000",PG,"Action,Adventure,Comedy,Family,Romance,Sci-Fi","Mar 12, 2004"
1360,tt0359517,2004,97,nm1348558,"nm5333675,nm0427993","nm1245640,nm0147825,nm0002436,nm0510168,nm0001853,nm1348558,nm5333675,nm0427993,nm0355983,nm1347117",Johnson Family Vacation,Fox Searchlight Pictures,"$31,203,964","$9,375,307","1,317","$12,000,000",PG-13,Comedy,"Apr 7, 2004"
1361,tt0360139,2004,101,nm0128225,"nm0346938,nm1447604","nm0661406,nm0601553,nm0328828,nm0001319,nm1197466,nm0128225,nm0346938,nm1447604,nm0424663,nm0467255",Chasing Liberty,Warner Bros.,"$12,195,626","$6,081,483","2,400","$23,000,000",PG-13,"Comedy,Romance","Jan 9, 2004"
1362,tt0359950,2013,114,nm0001774,"nm0175726,nm0862122","nm0788640,nm0001774,nm1325419,nm1789985,nm1063517,nm0175726,nm0862122,nm0180366,nm0326412,nm0326415",The Secret Life of Walter Mitty,Twentieth Century Fox,"$58,236,838","$12,765,508","2,909","$90,000,000",PG,"Adventure,Comedy,Drama,Fantasy,Romance","Dec 25, 2013"
1363,tt0360323,2006,107,nm0604263,"nm0604263,nm0824481","nm0956374,nm0005188,nm0000610,nm0000605,nm0005305,nm0604263,nm0824481,nm0216560,nm0614410,nm0744235",10th & Wolf,THINKFilm,"$54,702","$20,774",6,"$8,000,000",R,"Crime,Drama,Thriller","Aug 18, 2006"
1364,tt0360201,2004,98,nm0518644,"nm0111845,nm0280814,nm0505662","nm0153877,nm0000379,nm0079273,nm0269463,nm0000554,nm0518644,nm0111845,nm0280814,nm0505662,nm0079677",Wimbledon,Universal Pictures,"$17,001,133","$7,118,985","2,034","$31,000,000",PG-13,"Comedy,Romance,Sport","Sep 17, 2004"
1365,tt0360486,2005,121,nm1349376,"nm1393443,nm1212017,nm0110778,nm0135141","nm0225146,nm0000206,nm0001838,nm0005023,nm0479471,nm1349376,nm1393443,nm1212017,nm0110778,nm0135141",Constantine,Warner Bros.,"$75,976,178","$29,769,098","3,006","$100,000,000",R,"Action,Fantasy,Horror,Mystery","Feb 18, 2005"
1366,tt0360717,2005,187,nm0001392,"nm0909638,nm0101991,nm0001392,nm0178260,nm0908624","nm0088245,nm0915208,nm0085312,nm0004778,nm0470981,nm0001392,nm0909638,nm0101991,nm0178260,nm0908624",King Kong,Universal Pictures,"$218,080,025","$50,130,145","3,568","$207,000,000",PG-13,"Action,Adventure,Drama,Romance","Dec 14, 2005"
1367,tt0360916,2003,96,nm0219974,nm0129644,"nm1225820,nm1375068,nm1375107,nm1349296,nm1377120,nm0219974,nm0129644,nm0120455,nm0615086,nm0776913",The Real Cancun,New Line Cinema,"$3,825,421","$2,300,000","2,261","$7,500,000",R,Documentary,"Apr 25, 2003"
1368,tt0361411,2004,122,nm0149446,"nm0000807,nm0074488,nm0149446","nm0006182,nm0376540,nm0706787,nm1318321,nm0451600,nm0149446,nm0000807,nm0074488,nm0623235,nm2934210",Bride & Prejudice,Miramax,"$6,605,592","$385,848",32,"$7,000,000",PG-13,"Comedy,Drama,Musical,Romance","Feb 11, 2005"
1369,tt0361309,2004,101,nm0192845,"nm0239653,nm0343419","nm0006016,nm0749263,nm0000368,nm0470244,nm0915208,nm0192845,nm0239653,nm0343419,nm0329133,nm0434838",We Don't Live Here Anymore,Warner Independent Pictures (WIP),"$2,041,014","$101,295",7,"$3,000,000",R,"Drama,Romance","Aug 13, 2004"
1370,tt0361089,2005,76,nm1369705,"nm1498344,nm0441750,nm1276664,nm0076791","nm0930964,nm0000191,nm0315041,nm0000347,nm0000980,nm1369705,nm1498344,nm0441750,nm1276664,nm0076791",Valiant,Walt Disney Studios Motion Pictures,"$19,478,106","$5,914,722","2,014","$35,000,000",G,"Adventure,Animation,Comedy,Family,War","Aug 19, 2005"
1371,tt0361500,2008,94,"nm1355835,nm1354216","nm1354188,nm1354882,nm1358368,nm1354216,nm1354185,nm1355835","nm1354185,nm0005327,nm0000174,nm0000843,nm0441592,nm1354216,nm1355835,nm1354188,nm1354882,nm1358368",Delgo,Freestyle Releasing,"$694,782","$511,920","2,160","$40,000,000",PG,"Adventure,Animation,Comedy,Family,Fantasy,Romance","Dec 12, 2008"
1372,tt0361596,2004,122,nm0601619,nm0601619,"nm1651785,nm0601619,nm0124133,nm0000255,nm0005567,nm0194365,nm0323359,nm1345020,nm0257373,nm0725063",Fahrenheit 9/11,Lionsgate,"$119,194,771","$23,920,637",868,"$6,000,000",R,"Documentary,Drama,War","Jun 23, 2004"
1373,tt0361696,2004,107,nm0573732,"nm1112597,nm1368026","nm0722603,nm0240381,nm0179173,nm0000360,nm1268888,nm0573732,nm1112597,nm1368026,nm0112335,nm0228690",Raise Your Voice,New Line Cinema,"$10,411,980","$4,600,000","2,521","$15,000,000",PG,"Family,Music,Musical,Romance","Oct 8, 2004"
1374,tt0361841,2004,107,nm0403541,"nm0141812,nm0068183","nm0792061,nm0005261,nm0515296,nm0000456,nm0000870,nm0403541,nm0141812,nm0068183,nm0326063,nm0771834",Little Black Book,Revolution Studios,"$20,698,668","$7,075,217","2,445","$35,000,000",PG-13,"Comedy,Drama,Romance","Aug 6, 2004"
1375,tt0361748,2009,153,nm0000233,nm0000233,"nm0000093,nm1208167,nm0744834,nm0491259,nm0000233,nm0004744,nm0724744,nm0579673,nm0913300",Inglourious Basterds,The Weinstein Company,"$120,540,719","$38,054,676","3,165","$70,000,000",R,"Adventure,Drama,War","Aug 21, 2009"
1376,tt0361925,2004,110,nm0677953,"nm0724514,nm0776114","nm0002201,nm0000432,nm0005380,nm0005491,nm0001315,nm0677953,nm0724514,nm0776114,nm0296827,nm0412588",Welcome to Mooseport,Twentieth Century Fox,"$14,470,947","$6,775,132","2,868","$30,000,000",PG-13,"Comedy,Romance","Feb 20, 2004"
1377,tt0362120,2006,83,nm0001878,"nm0563301,nm0000720,nm0698493,nm0915465,nm0005541,nm0424688,nm0064556,nm0294997,nm0783536","nm0005541,nm0267506,nm0356021,nm0081572,nm0000597,nm0001878,nm0563301,nm0000720,nm0698493,nm0915465",Scary Movie 4,Dimension Films,"$90,710,620","$40,222,875","3,602","$45,000,000",PG-13,Comedy,"Apr 14, 2006"
1378,tt0362227,2004,128,nm0000229,"nm0629272,nm0315065,nm0622288","nm0662748,nm0000158,nm0001876,nm0564277,nm0001804,nm0000229,nm0629272,nm0315065,nm0622288,nm0531827",The Terminal,DreamWorks Distribution,"$77,872,883","$19,053,199","2,811","$60,000,000",PG-13,"Comedy,Drama,Romance","Jun 18, 2004"
1379,tt0362270,2004,119,nm0027572,"nm0027572,nm0000876","nm0005934,nm0000195,nm0005562,nm0001378,nm0000949,nm0027572,nm0000876,nm0578814,nm0748784,nm0006205",The Life Aquatic with Steve Zissou,Walt Disney Studios Motion Pictures,"$24,020,403","$113,085",2,"$50,000,000",R,"Action,Adventure,Comedy,Drama,Romance","Dec 10, 2004"
1380,tt0362269,2004,118,nm0174374,nm0174374,"nm0792555,nm0000553,nm0001473,nm0000563,nm0765597,nm0174374,nm0616153,nm0001980,nm0005695,nm0441717",Kinsey,Fox Searchlight Pictures,"$10,254,979","$169,038",5,"$11,000,000",R,"Biography,Drama,Romance","Nov 12, 2004"
1381,tt0362478,2009,115,nm0446819,"nm0446819,nm0558577","nm1374751,nm0000139,nm0005188,nm0001449,nm0714310,nm0446819,nm0558577,nm1469853,nm0572014,nm2562869",The Box,Warner Bros.,"$15,051,977","$7,571,417","2,635","$30,000,000",PG-13,"Drama,Mystery,Thriller","Nov 6, 2009"
1382,tt0363282,2004,91,nm0330140,"nm1428524,nm0177836,nm0171651","nm0962428,nm0001581,nm0001580,nm0506405,nm0725200,nm0330140,nm1428524,nm0177836,nm0171651,nm0224145",New York Minute,Warner Bros.,"$14,071,441","$5,962,106","3,006","$30,000,000",PG,"Comedy,Crime,Family,Romance","May 7, 2004"
1383,tt0362165,2005,94,nm0349183,nm1141749,"nm0306755,nm0005085,nm0005025,nm0001086,nm1591757,nm0349183,nm1141749,nm0400385,nm0472256,nm0006055",Son of the Mask,New Line Cinema,"$17,018,422","$7,700,000","2,966","$84,000,000",PG,"Comedy,Family,Fantasy","Feb 18, 2005"
1384,tt0363504,2005,106,nm0179959,nm0882867,"nm0742386,nm0859197,nm0005442,nm0179173,nm0000276,nm0179959,nm0882867,nm0000274,nm0096122,nm0123664",Bigger Than the Sky,Metro-Goldwyn-Mayer (MGM),"$21,398","$12,281",9,"$750,000",PG-13,"Comedy,Drama,Romance","Feb 18, 2005"
1385,tt0363547,2004,101,nm0811583,"nm0001681,nm0348181","nm0748283,nm0001631,nm0000609,nm0001616,nm0916617,nm0811583,nm0001681,nm0348181,nm0008953,nm0628080",Dawn of the Dead,Universal Pictures,"$59,020,957","$26,722,575","2,745","$26,000,000",R,"Action,Horror","Mar 19, 2004"
1386,tt0363988,2004,96,nm0462895,"nm0000175,nm0462895","nm0002320,nm0000136,nm0004742,nm0001806,nm0000459,nm0462895,nm0000175,nm0689780,nm0001275,nm0952944",Secret Window,Sony Pictures Entertainment (SPE),"$48,022,900","$18,237,568","3,018","$40,000,000",PG-13,"Drama,Mystery,Thriller","Mar 12, 2004"
1387,tt0363771,2005,143,nm0011470,"nm0668754,nm0011470,nm1321655,nm1321656,nm0507000","nm0425741,nm0842770,nm1670137,nm0608440,nm1342727,nm0011470,nm0668754,nm1321655,nm1321656,nm0507000","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Walt Disney Studios Motion Pictures,"$291,710,957","$65,556,312","3,616","$180,000,000",PG,"Adventure,Family,Fantasy","Dec 9, 2005"
1388,tt0364045,2004,103,nm0142286,"nm1373865,nm0092578","nm0001275,nm0001401,nm0000160,nm0000662,nm0001687,nm0142286,nm1373865,nm0092578,nm0004799,nm0325927",Taking Lives,Warner Bros.,"$32,682,342","$11,458,465","2,705","$45,000,000",R,"Crime,Mystery,Thriller","Mar 19, 2004"
1389,tt0364725,2004,92,nm1098493,nm1098493,"nm0014101,nm0001774,nm0852132,nm0000681,nm0001800,nm1098493,nm0180366,nm0788640,nm0956195,nm0062328",Dodgeball: A True Underdog Story,Twentieth Century Fox,"$114,326,736","$30,070,196","2,694","$20,000,000",PG-13,"Comedy,Sport","Jun 18, 2004"
1390,tt0364751,2004,95,nm0109359,"nm0937748,nm0325214,nm0638218,nm0499343,nm0745861","nm0745861,nm0000498,nm0001293,nm1009277,nm1677499,nm0109359,nm0937748,nm0325214,nm0638218,nm0499343",Without a Paddle,Paramount Pictures,"$58,169,327","$13,528,946","2,730","$19,000,000",PG-13,"Adventure,Comedy,Mystery","Aug 20, 2004"
1391,tt0364970,2008,90,nm0440913,"nm1175275,nm0440913,nm0078704,nm1758001","nm0731570,nm0004874,nm0000706,nm0858048,nm0000367,nm0440913,nm1175275,nm0078704,nm1758001,nm0004347",Babylon A.D.,Twentieth Century Fox,"$22,532,572","$9,484,627","3,390","$70,000,000",PG-13,"Action,Adventure,Sci-Fi,Thriller","Aug 29, 2008"
1392,tt0365830,2006,93,nm0528381,"nm0085312,nm0309307,nm0528381","nm0719679,nm0085312,nm0309307,nm0715469,nm0227875,nm0528381,nm0180366,nm0343320,nm0454887,nm0109658",Tenacious D in the Pick of Destiny,New Line Cinema,"$8,334,575","$3,110,000","1,919","$20,000,000",R,"Adventure,Comedy,Music,Musical","Nov 22, 2006"
1393,tt0365485,2005,96,nm0791672,nm0791672,"nm0005897,nm0000112,nm0001427,nm0204706,nm0587920,nm0791672,nm1227576,nm0299120,nm0820429,nm0448843",The Matador,The Weinstein Company,"$12,594,698","$69,100",4,"$12,500,000",R,"Comedy,Crime,Thriller","Dec 30, 2005"
1394,tt0365737,2005,128,nm0300866,"nm0300866,nm1373849","nm0006035,nm0000123,nm0000354,nm0001605,nm1315378,nm0300866,nm1373849,nm0289048,nm0434133,nm0637602",Syriana,Warner Bros.,"$50,824,620","$374,502",5,"$50,000,000",R,"Drama,Thriller","Nov 23, 2005"
1395,tt0365885,2005,118,nm0082802,nm0082802,"nm0337313,nm0000260,nm0000126,nm0159776,nm0939697,nm0082802,nm0082784,nm0308672,nm1243877,nm0006035",The Upside of Anger,New Line Cinema,"$18,761,993","$211,559",9,"$12,000,000",R,"Comedy,Drama","Mar 11, 2005"
1396,tt0365907,2014,114,nm0291082,"nm0088747,nm0291082","nm0787834,nm0000553,nm1405398,nm1092086,nm2933542,nm0291082,nm0088747,nm1180690,nm0000362,nm1003922",A Walk Among the Tombstones,Universal Pictures,"$26,307,600","$12,758,780","2,712","$28,000,000",R,"Action,Crime,Drama,Mystery,Thriller","Sep 19, 2014"
1397,tt0365929,2009,101,nm0784061,"nm0388377,nm0388375,nm0370937,nm0370928,nm1421638,nm2906032","nm1421638,nm0000295,nm0532683,nm0000643,nm1551922,nm0784061,nm0388377,nm0388375,nm0370937,nm0370928",Whiteout,Warner Bros.,"$10,275,638","$4,915,104","2,745","$35,000,000",R,"Action,Crime,Mystery,Thriller","Sep 11, 2009"
1398,tt0365957,2004,95,nm0831321,nm0831321,"nm0377454,nm1217506,nm1216791,nm1215800,nm1212896,nm0831321,nm0608043,nm1079559,nm0915780,nm0061045",You Got Served,Screen Gems,"$40,363,810","$16,123,105","1,933","$8,000,000",PG-13,"Drama,Music","Jan 30, 2004"
1399,tt0366174,2004,97,nm0514546,"nm0061829,nm0143596,nm0258390,nm0163177,nm0954664,nm0591160,nm0627159","nm0954664,nm0004820,nm0834380,nm0126021,nm0582257,nm0514546,nm0061829,nm0143596,nm0258390,nm0163177",Anacondas: The Hunt for the Blood Orchid,Screen Gems,"$32,238,923","$12,812,287","2,905","$20,000,000",PG-13,"Action,Adventure,Horror,Thriller","Aug 27, 2004"
1400,tt0366444,2004,109,nm1376000,nm0204731,"nm0023051,nm0428008,nm0204731,nm0150299,nm1706744,nm1376000,nm0641809,nm0800405,nm0277342,nm1207335",Fighting Tommy Riley,Freestyle Releasing,"$10,514","$5,199",5,"$300,000",R,"Drama,Mystery,Romance,Sport","May 6, 2005"
1401,tt0366551,2004,88,nm0500444,"nm1375358,nm1376383","nm0457598,nm0158626,nm0671980,nm0256121,nm0863999,nm0500444,nm1375358,nm1376383,nm1144042,nm0788513",Harold & Kumar Go to White Castle,New Line Cinema,"$18,250,550","$5,200,000","2,135","$9,000,000",R,"Adventure,Comedy","Jul 30, 2004"
1402,tt0366548,2006,108,"nm0606688,nm0004306,nm0171253","nm0004306,nm0171722,nm0606688,nm0171253","nm0593294,nm0000704,nm0005261,nm0413168,nm0000245,nm0004306,nm0171253,nm0606688,nm0171722,nm0587964",Happy Feet,Warner Bros.,"$198,000,317","$41,533,432","3,804","$100,000,000",PG,"Adventure,Animation,Comedy,Family,Music,Musical,Romance","Nov 17, 2006"
1403,tt0366780,2005,101,nm0571098,"nm0301274,nm0571098","nm0309423,nm0503060,nm0058029,nm0117339,nm0571160,nm0571098,nm0301274,nm0602098,nm1163210,nm0790485",Mirrormask,IDP Distribution,"$866,999","$126,449",18,"$4,000,000",PG,"Adventure,Fantasy","Sep 30, 2005"
1404,tt0367085,2004,86,nm0855843,"nm0954848,nm0933191","nm0782930,nm0002391,nm0004879,nm0000792,nm0366389,nm0855843,nm0954848,nm0933191,nm0748037,nm0753526",Soul Plane,Metro-Goldwyn-Mayer (MGM),"$14,190,750","$5,648,486","1,566","$16,000,000",R,Comedy,"May 28, 2004"
1405,tt0367089,2005,81,nm0000876,nm0000876,"nm0680272,nm0997240,nm0001099,nm0001473,nm0251986,nm0000876,nm0027572,nm1231965,nm1680555,nm0628226",The Squid and the Whale,IDP Distribution,"$7,372,734","$129,844",4,"$1,500,000",R,"Comedy,Drama","Oct 5, 2005"
1406,tt0367479,2004,97,nm0711840,"nm1033788,nm0742194","nm1246087,nm0000112,nm0000161,nm0000437,nm0000332,nm0711840,nm1033788,nm0742194,nm0004927,nm0827731",After the Sunset,New Line Cinema,"$28,331,233","$11,500,000","2,819","$60,000,000",PG-13,"Action,Comedy,Crime,Drama","Nov 12, 2004"
1407,tt0367652,2005,83,nm1600805,"nm0325214,nm0001705,nm0308099,nm0911598","nm0001191,nm0001705,nm0341176,nm0469103,nm0001709,nm1600805,nm0325214,nm0308099,nm0911598,nm0316406",Deuce Bigalow: European Gigolo,Sony Pictures Entertainment (SPE),"$22,400,154","$9,626,287","3,127","$22,000,000",R,Comedy,"Aug 12, 2005"
1408,tt0367594,2005,115,nm0000318,"nm0001094,nm0041864","nm0005573,nm0000136,nm0383603,nm0446303,nm0000307,nm0000318,nm0001094,nm0041864,nm0340522,nm0650038",Charlie and the Chocolate Factory,Warner Bros.,"$206,459,076","$56,178,450","3,770","$150,000,000",PG,"Adventure,Comedy,Family,Fantasy,Musical","Jul 15, 2005"
1409,tt0367882,2008,122,nm0000229,"nm0462895,nm0000184,nm0622288,nm0442241","nm0550881,nm0000148,nm0000949,nm0479471,nm0000261,nm0000229,nm0462895,nm0000184,nm0622288,nm0442241",Indiana Jones and the Kingdom of the Crystal Skull,Paramount Pictures,"$317,101,119","$100,137,835","4,260","$185,000,000",PG-13,"Action,Adventure","May 22, 2008"
1410,tt0368008,2004,129,nm0001129,"nm0174410,nm0043480,nm0002417,nm1212988","nm0381245,nm0000243,nm0000630,nm0000658,nm0253708,nm0001129,nm0174410,nm0043480,nm0002417,nm1212988",The Manchurian Candidate,Paramount Pictures,"$65,955,630","$20,018,620","2,867","$80,000,000",R,"Drama,Mystery,Sci-Fi,Thriller","Jul 30, 2004"
1411,tt0368447,2004,108,nm0796117,nm0796117,"nm0854403,nm0000244,nm0000458,nm0001618,nm0397171,nm0796117,nm0580303,nm0748784,nm0006133,nm0005683",The Village,Walt Disney Studios Motion Pictures,"$114,197,520","$50,746,142","3,730","$60,000,000",PG-13,"Drama,Mystery,Thriller","Jul 30, 2004"
1412,tt0368089,2004,73,nm0365615,nm0104441,"nm0049955,nm0001073,nm0001457,nm1013003,nm0594613,nm0365615,nm0104441,nm1084615,nm0719491,nm0935095",November,Sony Pictures Classics,"$192,186","$21,813",8,"$1,500,000",R,"Drama,Mystery,Thriller","Jul 22, 2005"
1413,tt0368578,2005,95,nm0505152,"nm1027958,nm1257282,nm0826425,nm0918955","nm0023297,nm0001084,nm0000505,nm0020248,nm0092774,nm0505152,nm1027958,nm1257282,nm0826425,nm0918955",Are We There Yet?,Revolution Studios,"$82,674,398","$18,575,214","2,709","$32,000,000",PG,"Adventure,Comedy,Family,Fantasy,Romance","Jan 21, 2005"
1414,tt0368709,2005,123,nm0001081,nm0001081,"nm0605758,nm0089217,nm0000379,nm0000215,nm0000285,nm0001081,nm0000129,nm0906048,nm0933896,nm0001799",Elizabethtown,Paramount Pictures,"$26,850,426","$10,618,711","2,517","$45,000,000",PG-13,"Comedy,Drama,Romance","Oct 14, 2005"
1415,tt0368891,2004,131,nm0005509,"nm0467942,nm0926727,nm0926729,nm0043233,nm1469874","nm1469874,nm0000115,nm1208167,nm0058581,nm0000293,nm0005509,nm0467942,nm0926727,nm0926729,nm0043233",National Treasure,Walt Disney Studios Motion Pictures,"$173,008,894","$35,142,554","3,017","$100,000,000",PG,"Action,Adventure,Mystery,Thriller","Nov 19, 2004"
1416,tt0368913,2003,83,nm1383995,nm1383995,"nm0315476,nm1385208,nm1387181,nm1442217,nm6268308,nm1383995,nm1385057,nm1385942,nm0879920,nm0201802",Osama,United Artists,"$1,270,904","$51,969",4,"$46,000",PG-13,"Drama,War","Feb 6, 2004"
1417,tt0369226,2005,99,nm0093051,"nm0997459,nm1178069,nm1396574","nm0078802,nm0000225,nm0005346,nm0001151,nm0003964,nm0093051,nm0997459,nm1178069,nm1396574,nm0932144",Alone in the Dark,Lionsgate,"$5,178,569","$2,834,421","2,124","$20,000,000",R,"Action,Horror,Sci-Fi","Jan 28, 2005"
1418,tt0368933,2004,113,nm0005190,"nm0127690,nm0920859,nm0722274","nm0001365,nm0004266,nm0089485,nm0000267,nm0001185,nm0005190,nm0127690,nm0920859,nm0722274,nm0153744",The Princess Diaries 2: Royal Engagement,Walt Disney Studios Motion Pictures,"$95,170,481","$22,956,453","3,472","$40,000,000",G,"Comedy,Family,Romance","Aug 11, 2004"
1419,tt0369436,2008,88,nm1164861,"nm0020820,nm0933128,nm0524190,nm0601859","nm0053388,nm0000702,nm0000681,nm0005460,nm0000380,nm1164861,nm0020820,nm0933128,nm0524190,nm0601859",Four Christmases,Warner Bros.,"$120,146,040","$31,069,826","3,310","$80,000,000",PG-13,"Comedy,Drama,Romance","Nov 26, 2008"
1420,tt0369441,2005,90,nm0661751,"nm0031976,nm0831557,nm0301416,nm0318429,nm0069547,nm0725006","nm0069547,nm0000120,nm0000495,nm0000285,nm0420955,nm0661751,nm0031976,nm0831557,nm0301416,nm0318429",Fun with Dick and Jane,Sony Pictures Entertainment (SPE),"$110,332,737","$14,383,515","3,056","$100,000,000",PG-13,"Comedy,Crime","Dec 21, 2005"
1421,tt0369339,2004,120,nm0000520,nm0064181,"nm0131700,nm0000129,nm0004937,nm0000586,nm0749263,nm0000520,nm0064181,nm0724641,nm0006133,nm0066244",Collateral,DreamWorks Distribution,"$101,005,703","$24,701,458","3,188","$65,000,000",R,"Crime,Drama,Thriller","Aug 6, 2004"
1422,tt0369735,2005,101,nm0525659,nm0462525,"nm0628056,nm0000182,nm0890232,nm0000404,nm0843100,nm0525659,nm0462525,nm0070454,nm0818940,nm0918463",Monster-in-Law,New Line Cinema,"$82,931,301","$24,000,000","3,424","$43,000,000",PG-13,"Comedy,Romance","May 13, 2005"
1423,tt0370263,2004,101,nm0027271,"nm0639321,nm0795953,nm0859029,nm0859049,nm0027271","nm0140826,nm0005125,nm0000448,nm0100556,nm0001971,nm0027271,nm0639321,nm0795953,nm0859029,nm0859049",Alien vs. Predator,Twentieth Century Fox,"$80,282,231","$38,291,056","3,395","$60,000,000",PG-13,"Action,Adventure,Horror,Sci-Fi,Thriller","Aug 13, 2004"
1424,tt0370032,2006,88,nm0934483,nm0934483,"nm0947317,nm0000170,nm1080974,nm0157915,nm1669663,nm0934483,nm0049689,nm1298625,nm0046004,nm0938939",Ultraviolet,Screen Gems,"$18,535,812","$9,064,880","2,558","$30,000,000",PG-13,"Action,Sci-Fi","Mar 3, 2006"
1425,tt0371246,2004,131,nm0000985,nm0000985,"nm0548943,nm0001191,nm0000495,nm0891895,nm0001458,nm0000985,nm0030572,nm0757017,nm0001877,nm0005868",Spanglish,Sony Pictures Entertainment (SPE),"$42,726,869","$8,817,853","2,438","$80,000,000",PG-13,"Comedy,Drama,Romance","Dec 17, 2004"
1426,tt0371606,2005,81,nm0227540,"nm0227540,nm0448208,nm0070368,nm1943855,nm1201710","nm0298427,nm0103785,nm0000349,nm0005190,nm0461455,nm0227540,nm0448208,nm0070368,nm1943855,nm1201710",Chicken Little,Walt Disney Studios Motion Pictures,"$135,386,665","$40,049,778","3,654","$150,000,000",G,"Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi","Nov 4, 2005"
1427,tt0369610,2015,124,nm1119880,"nm0415425,nm0798646,nm1119880,nm2081046,nm0000341","nm0189777,nm0695435,nm0397171,nm1339223,nm0339460,nm1119880,nm0415425,nm0798646,nm2081046,nm0000341",Jurassic World,Universal Pictures,"$652,270,625","$208,806,270","4,274","$150,000,000",PG-13,"Action,Adventure,Sci-Fi","Jun 12, 2015"
1428,tt0371724,2005,109,nm1134029,"nm0010930,nm0456732","nm0322802,nm0293509,nm0080049,nm0005377,nm0221046,nm1134029,nm0010930,nm0456732,nm0053388,nm0083696",The Hitchhiker's Guide to the Galaxy,Walt Disney Studios Motion Pictures,"$51,085,416","$21,103,203","3,133","$50,000,000",PG,"Adventure,Comedy,Sci-Fi","Apr 29, 2005"
1429,tt0372183,2004,108,nm0339030,"nm0524924,nm0006904","nm0761296,nm0000354,nm0004376,nm0000260,nm0004051,nm0339030,nm0524924,nm0006904,nm0189777,nm0550881",The Bourne Supremacy,Universal Pictures,"$176,241,941","$52,521,865","3,165","$75,000,000",PG-13,"Action,Mystery,Thriller","Jul 23, 2004"
1430,tt0372532,2005,90,nm0453270,"nm1814871,nm1401416","nm1401827,nm0000551,nm0005226,nm0202603,nm0010736,nm0453270,nm1814871,nm1401416,nm0070566,nm0112189",The Wedding Date,Universal Pictures,"$31,726,995","$11,129,580","1,694","$15,000,000",PG-13,"Comedy,Romance","Feb 4, 2005"
1431,tt0371746,2008,126,nm0269463,"nm1318843,nm1319757,nm1436466,nm0391344,nm0498278,nm1411347,nm1293367,nm0456158","nm0498278,nm0000375,nm0000569,nm0005024,nm0000313,nm0269463,nm1318843,nm1319757,nm1436466,nm0391344",Iron Man,Paramount Pictures,"$318,604,126","$98,618,668","4,105","$140,000,000",PG-13,"Action,Adventure,Sci-Fi","May 2, 2008"
1432,tt0372588,2004,98,nm0005295,"nm0005295,nm0001778,nm0103702","nm0241374,nm0005295,nm0001778,nm1224826,nm0588766,nm0103702,nm0748784,nm0004581,nm0691084,nm0901113",Team America: World Police,Paramount Pictures,"$32,786,074","$12,120,358","2,539","$32,000,000",R,"Action,Comedy","Oct 15, 2004"
