,tconst,directors,actors,distributor,mpaa,release_year,budget,opening_revenue,domestic_revenue,opening_theaters,runtime_minutes,release_month,release_day,genre_crime,genre_drama,genre_adventure,genre_thriller,genre_horror,genre_action,genre_fantasy,genre_sci-fi,genre_comedy,genre_war,genre_mystery,genre_biography,genre_history,genre_romance,genre_family,genre_musical,genre_sport,genre_music,genre_animation,genre_western,genre_documentary,genre_news
91,tt0097499,nm0000110,"nm0367733,nm0000110,nm0001394,nm0791871,nm0488289,nm0788935,nm0236462,nm0534013,nm0103457",The Samuel Goldwyn Company,PG-13,1989,18699269.261318505,134911.07232724383,21111680.687990468,3,137,11,2,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
92,tt0096874,nm0000709,"nm0004637,nm0000150,nm0000502,nm0000670,nm0001855,nm0134635,nm0006293,nm0005678",Universal Pictures,PG,1989,83107863.3836378,57832944.14416203,246103164.6001906,1865,108,11,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,tt0098625,nm0001403,"nm0000134,nm0000576,nm0000193,nm0001924",Paramount Pictures,PG-13,1989,41488025.376685165,4247606.270103092,21896027.284187153,1239,106,12,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,tt0098213,nm0601619,"nm0007096,nm0601619,nm0809792,nm0110222,nm1208872,nm0064759,nm0699287,nm0706268,nm0771084,nm0069821",Warner Bros.,R,1989,331904.20301348134,166476.92502775573,13911698.288469467,4,91,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,tt0099810,nm0001532,"nm0626883,nm0000125,nm0000285,nm0001277,nm0000554",Paramount Pictures,PG,1990,60974825.17482518,34881329.62680653,247989985.86811188,1225,135,3,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,tt0100405,nm0005190,"nm0591665,nm0000152,nm0000210,nm0004517,nm0000624,nm0586969,nm0720715,nm0006133",Walt Disney Studios Motion Pictures,R,1990,28454918.414918415,22927735.46979021,362609700.04643357,1325,119,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
97,tt0100758,nm0006625,"nm0150858,nm0387432,nm0000480,nm0656929,nm0286335",New Line Cinema,PG,1990,27438671.32867133,51622032.9183683,274927183.9745921,2006,93,3,4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
98,tt0099088,nm0000709,"nm0004637,nm0000150,nm0000502,nm0005460,nm0001855,nm0134635,nm0006293,nm0005678",Universal Pictures,PG,1990,80985139.31888546,38649438.99682663,177615763.28410217,2019,118,5,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
99,tt0100802,nm0000682,"nm0000216,nm0000232,nm0000461,nm0001797",Sony Pictures Entertainment (SPE),R,1990,130891685.91224018,51417677.5473441,240427567.64341798,2060,113,6,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,tt0099422,nm0000886,"nm0548943,nm0000886,nm0000187,nm0000199,nm0001432,nm0000384,nm0005886",Walt Disney Studios Motion Pictures,PG,1990,94644757.50577366,45397084.88993071,208900565.23889145,2332,105,6,4,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
101,tt0099423,nm0001317,"nm0330077,nm0000246,nm0040472,nm0000889,nm0001817",Twentieth Century Fox,R,1990,140419785.27607363,43619723.26458589,235786779.12694785,2507,124,7,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,tt0099653,nm0958387,"nm0004555,nm0000664,nm0000193,nm0000155,nm0001282,nm0918456,nm0003574,nm0004229",Paramount Pictures,PG-13,1990,44131932.51533742,24456191.842638038,436567732.2553068,1101,127,7,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,tt0100142,nm0001775,"nm0854403,nm0267449,nm0166221,nm0001177,nm0629737,nm4172574,nm0002344,nm0839438,nm0859047",New Line Cinema,PG-13,1990,457172.18844984804,92752.28621580548,5840291.223829787,1,98,8,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
104,tt0099348,nm0000126,"nm0556067,nm0000126,nm0001521,nm0001295,nm0002110,nm0933604,nm0000290,nm0005871,nm0398343",Orion Pictures,PG-13,1990,43010493.2735426,1169605.8488340806,360132428.08322865,14,181,11,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,tt0099785,nm0001060,"nm0616141,nm0000346,nm0000582,nm0827663,nm0001334,nm0002354,nm0531310,nm0331532",Twentieth Century Fox,PG,1990,35190403.58744394,33395687.139417037,558669637.2677578,1202,103,11,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
106,tt0099747,nm0001628,"nm0005845,nm0000602,nm0000565,nm0000273,nm0587401,nm10607011,nm0006115",Universal Pictures,R,1990,78200896.86098653,4252877.574887892,18070545.94529148,824,144,12,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
107,tt0099938,nm0718645,"nm0006055,nm0000216,nm0000542,nm0715622,nm0001373,nm0004976",Universal Pictures,PG-13,1990,29325336.322869953,15480962.346188338,178801830.66080716,1833,111,12,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108,tt0099165,nm0000361,"nm0659597,nm0000158,nm0000246,nm0000429,nm0000326,nm0006115,nm0005936",Warner Bros.,R,1990,91886053.81165919,8242497.695560537,30676632.180448428,1373,125,12,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
109,tt0099674,nm0000338,"nm0539794,nm0000199,nm0000473,nm0000412,nm0001735,nm0178874,nm0932336,nm0296636",Paramount Pictures,R,1990,105571210.76233183,12487258.01735426,130333645.96475334,1820,162,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,tt0100029,nm0504802,"nm0627589,nm0000241,nm0656188,nm0719612,nm0670852,nm0440171,nm0787420,nm0779346",Universal Pictures,R,1990,12319403.453689167,14566774.735196231,49438168.493500784,1462,108,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111,tt0103247,nm0459170,"nm0694230,nm0000160,nm0001970,nm1058600,nm0001025",Walt Disney Studios Motion Pictures,PG,1991,27207637.444279347,10962174.787399704,67617120.20148589,1108,107,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,tt0099587,nm0587518,"nm0006231,nm0000418,nm0000353,nm0424635,nm0000275,nm0626883",Paramount Pictures,PG-13,1991,68019093.61069837,11126238.784591382,28349837.38502229,1489,115,1,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,tt0101831,nm0316496,"nm0081798,nm0002138,nm0816030,nm0338867,nm0298281,nm0534574,nm0006271,nm0401727",Orion Pictures,R,1991,25264234.769687966,4203626.626805349,10593719.2441159,985,99,1,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,tt0102818,nm0123236,"nm0551108,nm0001131,nm0000593,nm0688285,nm0012586,nm0906066,nm1672596",Walt Disney Studios Motion Pictures,R,1991,31048308.605341244,4311942.526646884,8556386.030385757,1173,91,2,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,tt0102945,nm0747849,"nm0511979,nm0000210,nm0000920,nm0000754,nm0492746,nm0325252,nm0000025",Twentieth Century Fox,R,1991,36869866.46884273,26736364.138175074,197154828.8272255,1406,99,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,tt0102926,nm0001129,"nm0882588,nm0000149,nm0000164,nm0095029,nm0501435,nm0102508,nm0768324",Orion Pictures,R,1991,36869866.46884273,26714768.099020768,253709161.88875368,1497,118,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,tt0102558,nm0000101,"nm0132695,nm0000331,nm0000101,nm0001006,nm0000193,nm0075801,nm0919154,nm0004383,nm0005678",Warner Bros.,PG-13,1991,77620771.51335311,7696565.220178041,16455201.873338278,1671,94,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118,tt0102849,nm0005196,"nm0350011,nm0000541,nm0000095,nm0410347,nm0278642,nm0003299,nm0002320,nm0660661",Walt Disney Studios Motion Pictures,R,1991,5821557.863501484,7422618.231275964,18557948.573635012,1039,89,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119,tt0102526,nm0005522,"nm0071014,nm0000648,nm0001384,nm0005300,nm0001674,nm0413547,nm0570408",Warner Bros.,R,1991,15501155.555555556,13640284.45928889,92279063.01071112,862,97,3,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,tt0103060,nm0696309,"nm0206175,nm0876958,nm0001831,nm0803145,nm0863208,nm0150858",New Line Cinema,PG,1991,48441111.11111111,38811934.72804444,152408936.72715557,2868,88,3,4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
121,tt0102411,nm0715916,"nm0413013,nm0000107,nm0000285,nm0005162,nm0000223,nm0674303,nm0628056,nm0004241",Walt Disney Studios Motion Pictures,R,1991,50304230.76923077,7798604.918032545,24097212.44804734,1340,115,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
122,tt0102614,nm0283500,"nm0110519,nm0000219,nm0001235,nm0001583,nm0004818,nm0465745,nm0006080,nm0005923",Warner Bros.,R,1991,27086893.49112426,20361655.09713018,76758763.31880178,2010,91,4,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,tt0102370,nm0450194,"nm0310422,nm0000187,nm0217752,nm0365153,nm0131104,nm0165472,nm0736502,nm0113084,nm0190065",Miramax,R,1991,8680818.584070796,1047967.7101769912,28961014.477654867,51,120,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
124,tt0102395,nm0706296,"nm0001785,nm0706619,nm0852886,nm0435218",Twentieth Century Fox,PG,1991,25077920.3539823,3265563.8384513273,7238699.270619469,1540,95,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
125,tt0103074,nm0000631,"nm0633677,nm0000215,nm0000133,nm0000172,nm0000514,nm0689316,nm0001877,nm0000939",Metro-Goldwyn-Mayer (MGM),R,1991,31829668.14159292,11769833.863230089,87504416.42721239,1179,130,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,tt0102070,nm0499724,"nm0004383,nm0000246,nm0000732,nm0000510,nm0000336,nm0005428",TriStar Pictures,R,1991,125389601.7699115,13663261.21858407,33214895.299115043,2071,100,5,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
127,tt0102175,nm0000490,"nm0000648,nm0001711,nm0000490,nm0001115,nm0005966,nm0225416,nm0689498,nm0859661",Universal Pictures,R,1991,26927558.82352941,10257207.239117647,62477095.0215,636,132,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
128,tt0101587,nm0881038,"nm0005871,nm0000345,nm0001588,nm0827663,nm0456124,nm0808511,nm0003299",Columbia Pictures,PG-13,1991,51931720.5882353,25065943.201632354,238566228.80413234,1992,113,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
129,tt0102798,nm0721817,"nm0005801,nm0000126,nm0000151,nm0001512,nm0000225,nm0507669,nm0004383",Warner Bros.,PG-13,1991,92323058.8235294,49288207.51738235,318310495.9004118,2369,143,6,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130,tt0102803,nm0002653,"nm0330077,nm0001004,nm0000124,nm0000273,nm0001096",Walt Disney Studios Motion Pictures,PG,1991,67318897.05882353,18466062.006088234,89830443.94552942,1616,108,6,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131,tt0102510,nm0001878,"nm0627673,nm0000558,nm0001636,nm0001421,nm0001740,nm0919154",Paramount Pictures,PG-13,1991,44238132.35294118,40039623.92572059,167201696.83972058,2378,85,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132,tt0103064,nm0000116,"nm0233827,nm0000216,nm0000157,nm0000411,nm0001598,nm0006075,nm0004229,nm0119322",TriStar Pictures,R,1991,195898414.09691632,61007963.21947137,393416533.5667401,2274,137,7,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,tt0102943,nm0000500,"nm0101712,nm0000500,nm0060015,nm0128414,nm0387914,nm0199679,nm0722524,nm0387916,nm0416739,nm0226191",Orion Classics,R,1990,46137.92944785276,48759.767438650306,2463580.880797546,2,97,7,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134,tt0101507,nm0005436,"nm0000421,nm0000401,nm0015677,nm0042998,nm0630222,nm0006010,nm0589941,nm0134164",Columbia Pictures,R,1991,12483722.466960354,19250787.348634362,110440744.32568283,829,112,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,tt0101786,nm0265363,"nm0003146,nm0642145,nm0256121,nm0001851,nm0001520,nm0888994,nm0006293,nm0591665",Twentieth Century Fox,PG-13,1991,32649735.682819385,3586095.242158591,8842180.291321587,1232,107,7,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
136,tt0102303,nm0000316,"nm0611703,nm0000316,nm0000690,nm0001787,nm0659573,nm0606657,nm0692925",Metro-Goldwyn-Mayer (MGM),PG-13,1991,24967444.933920708,3687912.482599119,7879199.384229075,865,92,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
137,tt0101356,nm0680629,"nm0913461,nm0001640,nm0000698,nm0001689,nm0002332,nm0343343,nm0005755,nm0384190",TriStar Pictures,R,1991,32649735.682819385,2953773.5729074893,5504199.993480177,1287,98,7,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138,tt0102059,nm0000720,"nm0475957,nm0000221,nm0000144,nm0000420,nm0000978,nm0045927,nm0006169,nm0124832",Twentieth Century Fox,PG-13,1991,49934889.867841415,20834722.055242293,133417607.85678415,1929,84,7,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
139,tt0102782,nm0334353,"nm0265036,nm0470182,nm0000170,nm0670852,nm0054653,nm0006231,nm0824122",Columbia Pictures,PG-13,1991,21064436.310395315,2446209.1588286967,5376896.522898975,1246,102,8,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140,tt0100332,nm0515255,"nm0632466,nm2002784,nm0159980,nm0179776,nm0243484,nm0317140,nm0649165,nm0495568,nm0479425",Miramax,R,1990,993852.5835866262,616441.0403799393,7512770.203951368,23,71,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
141,tt0101701,nm0542539,"nm0828731,nm0001006,nm0000446,nm0759924,nm0000994,nm0165602,nm0006056",Metro-Goldwyn-Mayer (MGM),PG,1991,34469077.598828696,3452765.5881259153,10621889.46057101,1142,96,8,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142,tt0102005,nm0934578,"nm0251204,nm0000620,nm0000467,nm0001210,nm0000838,nm0378129,nm0006231,nm0250867",Metro-Goldwyn-Mayer (MGM),R,1991,44043821.37628111,4213938.568945827,14237119.301112738,1196,98,8,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
143,tt0103128,nm0485273,"nm0079879,nm0377901,nm0001449,nm0485273,nm0000687,nm0062071,nm0777462,nm0546278,nm0005630",Walt Disney Studios Motion Pictures,R,1991,28724231.332357246,2952048.6174377743,8987306.437423132,824,93,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
144,tt0101917,nm0003080,"nm0006189,nm0000387,nm0005571,nm0338625,nm0213034,nm0790144,nm0912403",New Line Cinema,R,1991,20972317.784256563,24721643.89613703,66486123.4417347,1862,89,9,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,tt0102753,nm0004838,"nm0169797,nm0000368,nm0000380,nm0002663,nm0001305,nm0001317,nm0000930,nm0421528",New Line Cinema,R,1991,14299307.580174929,599867.3924344024,11947778.822317785,26,112,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,tt0103007,nm0199722,"nm0389459,nm0000582,nm0306696,nm0001750,nm0001952,nm0330077,nm0006108,nm0839732",Twentieth Century Fox,R,1991,41883580.786026195,6961032.088646288,20943433.371659387,1578,84,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
147,tt0101588,nm0000626,"nm0084019,nm0001759,nm0516215,nm0579116,nm0177933,nm0338320,nm0719964,nm0006025,nm0724744",The Samuel Goldwyn Company,R,1991,5711397.379912663,67167.93698689956,2560638.3823144105,5,129,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,tt0105526,nm0002089,"nm0006122,nm0906261,nm0001242,nm0468772,nm0001108,nm0376444",Columbia Pictures,R,1991,36172183.406113535,1001276.4974672488,1788194.7322707423,541,96,10,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,tt0101615,nm0446109,"nm0001405,nm0406678,nm0591703,nm0001984,nm0195970,nm0679405,nm0927880,nm0006010",Universal Pictures,PG,1991,11422794.759825327,1215813.7172489082,2271350.393624454,393,91,10,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
150,tt0102065,"nm0413547,nm0570408","nm0071014,nm0717212,nm0552086,nm0001454,nm0101193",New Line Cinema,R,1991,9518995.633187773,11474397.235152837,37007262.04742358,1165,94,10,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
151,tt0105121,nm0000127,"nm0167917,nm0010781,nm0569239,nm0732133,nm0486277,nm0078804,nm0534543,nm0668838,nm0005876",Universal Pictures,R,1991,11389637.15529753,10482737.296806965,45946088.61849056,1850,102,11,4,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
152,tt0101453,nm0000914,"nm0006142,nm0000163,nm0000173,nm0000363,nm0000246,nm0171348,nm0232945",Walt Disney Studios Motion Pictures,R,1991,91117097.24238025,7691023.333671987,29547306.12674891,912,106,11,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,tt0101414,"nm0873779,nm0936374","nm0641314,nm0000913,nm0181425,nm0263591",Walt Disney Studios Motion Pictures,G,1991,47456821.48040638,307797.3510304789,276888463.13690853,2,84,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
154,tt0101272,nm0001756,"nm0003299,nm0001378,nm0000471,nm0000502,nm0000445,nm0748784",Paramount Pictures,PG-13,1991,56948185.776487656,45945329.30934688,215458574.73100144,2411,99,11,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
155,tt0101902,nm0041932,"nm0816050,nm0000541,nm0001001,nm0001719,nm0641929,nm0115668",Twentieth Century Fox,R,1991,75930914.36865021,135437.97195936137,33903684.782002896,2,138,11,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
156,tt0102492,nm0956052,"nm0108629,nm0001043,nm0000346,nm0000101,nm0000130,nm0004976,nm0006133,nm0254580",Columbia Pictures,PG,1991,32270638.60667634,23522985.346197385,112927870.84193031,2080,102,11,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
157,tt0102057,nm0000229,"nm0005086,nm0000163,nm0000245,nm0000210,nm0001364",TriStar Pictures,PG,1991,132782741.11675125,25650846.6306744,226972791.2254242,2197,142,12,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
158,tt0104839,nm0001532,"nm0000025,nm0000125,nm0000966,nm0929093,nm0206889,nm0239607,nm0883351",Walt Disney Studios Motion Pictures,PG-13,1992,75492640.69264069,16031373.713722944,85874382.97874458,1304,106,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
159,tt0105793,nm0790715,"nm0005856,nm0000196,nm0001022,nm0000507,nm0000119,nm0584427,nm0006254",Paramount Pictures,PG-13,1992,37746320.346320346,34203280.86017316,229681306.96238095,1768,94,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
160,tt0104692,nm0502577,"nm0062328,nm0001194,nm0000112,nm0942486,nm0109517,nm0943831,nm0005665",New Line Cinema,R,1992,18778320.17229002,14556899.340430724,60279940.06397702,1276,108,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,tt0102898,nm0001281,"nm0317004,nm0001281,nm0113935,nm0062070,nm0063815,nm0171473,nm0973443,nm0779860,nm0119785,nm0204567",IRS Media,R,1991,2712702.2222222225,68958.82813333333,223028.6884888889,9,87,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
162,tt0105378,nm0000095,"nm0000095,nm0001201,nm0456194,nm0001773,nm0339086,nm0005688,nm0607673,nm0520288",Orion Pictures,PG-13,1991,27127022.222222224,2153331.3981333333,5300873.973644445,288,85,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
163,tt0103772,nm0000682,"nm0881973,nm0000140,nm0000232,nm0001169,nm0000675,nm0550728,nm0000025,nm0000957",TriStar Pictures,R,1992,92013768.8442211,28410443.553984202,221071950.52669057,1567,127,3,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164,tt0104990,nm0650905,"nm0489970,nm0000288,nm0000597,nm0000380,nm0000268,nm0278228,nm0002370",Walt Disney Studios Motion Pictures,PG,1992,28127096.774193548,2311124.7860645163,5286928.496559139,1223,121,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
165,tt0104714,nm0001149,"nm0002008,nm0000154,nm0000418,nm0000582,nm0000623,nm0005428",Warner Bros.,R,1992,65535934.14459556,62246191.28168934,271003309.203393,2510,118,5,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,tt0104231,nm0000165,"nm0360067,nm0000129,nm0000173,nm0004959,nm0698764,nm0004976,nm0002354,nm0004121",Universal Pictures,PG-13,1992,112347315.67644954,19088782.61016464,110257356.01202577,1583,140,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
167,tt0103644,nm0000399,"nm0000244,nm0001165,nm0001097,nm0001524",Twentieth Century Fox,R,1992,93622763.06370795,36419005.79523264,103871731.19677882,2227,114,5,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,tt0105112,nm0637518,"nm0005345,nm0000148,nm0000293,nm0000271,nm0000920,nm0626883",Paramount Pictures,R,1992,83959985.73466477,34537762.93981455,155515512.3440371,2365,117,6,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,tt0103776,nm0000318,"nm0000384,nm0000474,nm0000362,nm0000201,nm0000686,nm0224145",Warner Bros.,PG-13,1992,149262196.86162624,85243101.41798858,303807712.0273609,2644,126,6,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,tt0103859,nm0399737,"nm0588883,nm0000552,nm0002101,nm0000932,nm0004979,nm0004976,nm0399738",Paramount Pictures,R,1992,78195330.96085408,25396179.0526121,130423191.50468327,2127,117,7,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
171,tt0104694,nm0001508,"nm0007966,nm0000158,nm0000133,nm0001614,nm0000187",Sony Pictures Entertainment (SPE),PG,1992,74471743.772242,25580031.17004982,200205978.32096797,1782,128,7,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
172,tt0104070,nm0000709,"nm0005678,nm0000658,nm0000246,nm0000443,nm0000618,nm0823330,nm0006293",Universal Pictures,PG-13,1992,102398647.68683274,22546981.36377224,108770915.53238434,1409,104,7,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173,tt0102307,nm0001707,"nm0395224,nm0000353,nm0000215,nm0001127,nm0166359,nm0718458,nm0066454,nm0005767,nm0090867",Fine Line Features,R,1992,9282540.809084456,85960.0409084457,1950932.0234350602,3,103,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,tt0103962,nm0322515,"nm0006056,nm0000008,nm0000633,nm0004248,nm0001829,nm0007163",Warner Bros.,PG-13,1992,74260326.47267565,5758077.023889283,15318180.655230658,1506,120,8,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
175,tt0104438,nm0000921,"nm0254673,nm0001001,nm0000115,nm0000572,nm0001552,nm0516465,nm0628056,nm0005710,nm0539794",Columbia Pictures,PG-13,1992,46412704.04542228,13586218.199957415,65365524.8192193,1637,96,8,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
176,tt0104691,nm0000520,"nm0000358,nm0000656,nm0575184,nm0777760",Twentieth Century Fox,R,1992,74050106.15711251,20320572.80751592,139780416.30709127,1491,112,9,4,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
177,tt0104868,nm0378893,"nm0215878,nm0000389,nm0000722,nm0809031,nm0459706,nm0000816,nm0449549,nm0628056",Walt Disney Studios Motion Pictures,PG,1992,18447249.64739069,11133160.51062059,93624103.08275034,1280,104,10,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
178,tt0103594,nm0000631,"nm0027582,nm0000367,nm0000800,nm0000244,nm0000363,nm0004347,nm0006331,nm0000939",Paramount Pictures,PG-13,1992,86702073.34273624,5539118.757122708,13266153.266699575,1008,154,10,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
179,tt0105236,nm0000233,"nm0913300,nm0000172,nm0000619,nm0000514,nm0001606,nm0004744,nm0782900,nm0579673",Miramax,R,1992,2213669.9576868825,272722.2940620592,5224314.59716502,19,99,10,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,tt0103874,nm0000338,"nm0004384,nm0000198,nm0000213,nm0000164,nm0000206,nm0297209,nm0612529",Columbia Pictures,R,1992,73685070.42253521,56224801.66322535,152017439.8153521,2491,128,11,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,tt0103639,"nm0615780,nm0166256","nm0918334,nm0000245,nm0488306,nm0293455",Walt Disney Studios Motion Pictures,G,1992,51579549.295774646,362280.0172394366,400386654.83421123,2,90,11,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0
